PhraseId	SentenceId	Phrase	Sentiment
114827	6112	Should have gone straight to video .	0
114828	6112	have gone straight to video .	1
114829	6112	have gone straight to video	2
114830	6112	gone straight to video	1
114831	6113	classic cinema served up with heart and humor	4
114832	6113	classic cinema	3
114833	6113	served up with heart and humor	4
114834	6113	served up	2
114835	6113	with heart and humor	3
114836	6113	heart and humor	3
114837	6114	What 's missing is what we call the ` wow ' factor .	1
114838	6114	What 's missing	1
114839	6114	's missing	2
114840	6114	is what we call the ` wow ' factor .	3
114841	6114	is what we call the ` wow ' factor	3
114842	6114	what we call the ` wow ' factor	3
114843	6114	we call the ` wow ' factor	3
114844	6114	call the ` wow ' factor	3
114845	6114	the ` wow ' factor	1
114846	6114	` wow ' factor	3
114847	6114	wow ' factor	3
114848	6114	' factor	2
114849	6115	Perhaps the most annoying thing about Who Is Cletis Tout ?	2
114850	6115	Perhaps the most annoying thing	1
114851	6115	the most annoying thing	0
114852	6115	most annoying thing	2
114853	6115	most annoying	1
114854	6115	about Who Is Cletis Tout ?	2
114855	6116	Not at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .	0
114856	6116	at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .	2
114857	6116	at all clear what it 's trying to say and even if it were -- I doubt it	1
114858	6116	at all clear	2
114859	6116	what it 's trying to say and even if it were -- I doubt it	2
114860	6116	what it 's trying to say and	3
114861	6116	what it 's trying to say	2
114862	6116	it 's trying to say	2
114863	6116	's trying to say	2
114864	6116	trying to say	2
114865	6116	even if it were -- I doubt it	2
114866	6116	if it were -- I doubt it	2
114867	6116	it were -- I doubt it	2
114868	6116	were -- I doubt it	2
114869	6116	were --	2
114870	6116	I doubt it	2
114871	6116	doubt it	1
114872	6116	would be all that interesting .	2
114873	6116	would be all that interesting	2
114874	6116	be all that interesting	2
114875	6117	Lacks dramatic punch and depth .	1
114876	6117	Lacks dramatic punch and depth	0
114877	6117	dramatic punch and depth	3
114878	6117	punch and depth	3
114879	6117	punch and	2
114880	6118	Instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence .	1
114881	6118	Instead of building to a laugh riot	2
114882	6118	of building to a laugh riot	3
114883	6118	building to a laugh riot	3
114884	6118	to a laugh riot	2
114885	6118	a laugh riot	3
114886	6118	laugh riot	3
114887	6118	we are left with a handful of disparate funny moments of no real consequence .	2
114888	6118	are left with a handful of disparate funny moments of no real consequence .	1
114889	6118	are left with a handful of disparate funny moments of no real consequence	2
114890	6118	left with a handful of disparate funny moments of no real consequence	2
114891	6118	with a handful of disparate funny moments of no real consequence	2
114892	6118	a handful of disparate funny moments of no real consequence	2
114893	6118	of disparate funny moments of no real consequence	2
114894	6118	disparate funny moments of no real consequence	2
114895	6118	disparate funny moments	3
114896	6118	of no real consequence	1
114897	6118	no real consequence	2
114898	6118	real consequence	2
114899	6119	The story that emerges has elements of romance , tragedy and even silent-movie comedy .	3
114900	6119	The story that emerges	2
114901	6119	that emerges	2
114902	6119	has elements of romance , tragedy and even silent-movie comedy .	3
114903	6119	has elements of romance , tragedy and even silent-movie comedy	3
114904	6119	elements of romance , tragedy and even silent-movie comedy	3
114905	6119	of romance , tragedy and even silent-movie comedy	2
114906	6119	romance , tragedy and even silent-movie comedy	3
114907	6119	romance , tragedy and	2
114908	6119	romance , tragedy	3
114909	6119	romance ,	2
114910	6119	even silent-movie comedy	2
114911	6119	silent-movie comedy	2
114912	6119	silent-movie	2
114913	6120	Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house .	2
114914	6120	Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house	3
114915	6120	Quitting delivers a sucker-punch , and	2
114916	6120	Quitting delivers a sucker-punch ,	2
114917	6120	Quitting delivers a sucker-punch	2
114918	6120	delivers a sucker-punch	2
114919	6120	a sucker-punch	1
114920	6120	sucker-punch	2
114921	6120	its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house	3
114922	6120	is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house	3
114923	6120	the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house	3
114924	6120	the greater beause director	3
114925	6120	greater beause director	3
114926	6120	beause director	2
114927	6120	beause	2
114928	6120	Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house	2
114929	6120	Zhang 's last film , the cuddly Shower ,	3
114930	6120	Zhang 's last film , the cuddly Shower	2
114931	6120	Zhang 's last film ,	2
114932	6120	Zhang 's last film	1
114933	6120	last film	2
114934	6120	the cuddly Shower	3
114935	6120	cuddly Shower	2
114936	6120	cuddly	3
114937	6120	was a non-threatening multi-character piece centered around a public bath house	2
114938	6120	a non-threatening multi-character piece centered around a public bath house	2
114939	6120	a non-threatening multi-character piece	3
114940	6120	non-threatening multi-character piece	2
114941	6120	non-threatening	2
114942	6120	multi-character piece	2
114943	6120	centered around a public bath house	2
114944	6120	around a public bath house	2
114945	6120	a public bath house	2
114946	6120	public bath house	2
114947	6120	bath house	2
114948	6121	A movie I loved on first sight and , even more important , love in remembrance .	4
114949	6121	I loved on first sight and , even more important , love in remembrance .	3
114950	6121	I loved on first sight and , even more important ,	4
114951	6121	I loved on first sight and , even more important	4
114952	6121	loved on first sight and , even more important	3
114953	6121	on first sight and , even more important	2
114954	6121	first sight and , even more important	2
114955	6121	first sight and ,	2
114956	6121	first sight and	2
114957	6121	first sight	2
114958	6121	even more important	3
114959	6121	love in remembrance .	3
114960	6121	love in remembrance	4
114961	6121	in remembrance	3
114962	6122	Kids five and up will be delighted with the fast , funny , and even touching story .	4
114963	6122	Kids five and up	2
114964	6122	Kids five	2
114965	6122	and up	2
114966	6122	will be delighted with the fast , funny , and even touching story .	4
114967	6122	will be delighted with the fast , funny , and even touching story	4
114968	6122	be delighted with the fast , funny , and even touching story	4
114969	6122	delighted with the fast , funny , and even touching story	4
114970	6122	with the fast , funny , and even touching story	4
114971	6122	the fast , funny , and even touching story	3
114972	6122	fast , funny , and even touching story	4
114973	6122	fast , funny , and even touching	3
114974	6122	, funny , and even touching	3
114975	6122	funny , and even touching	4
114976	6122	, and even touching	3
114977	6122	and even touching	3
114978	6122	even touching	2
114979	6123	What an embarrassment .	0
114980	6123	an embarrassment .	0
114981	6123	embarrassment .	0
114982	6124	Byler is too savvy a filmmaker to let this morph into a typical romantic triangle .	3
114983	6124	is too savvy a filmmaker to let this morph into a typical romantic triangle .	3
114984	6124	is too savvy a filmmaker to let this morph into a typical romantic triangle	2
114985	6124	is too savvy	2
114986	6124	too savvy	2
114987	6124	a filmmaker to let this morph into a typical romantic triangle	1
114988	6124	filmmaker to let this morph into a typical romantic triangle	2
114989	6124	to let this morph into a typical romantic triangle	1
114990	6124	let this morph into a typical romantic triangle	1
114991	6124	let this morph	2
114992	6124	this morph	2
114993	6124	into a typical romantic triangle	1
114994	6124	a typical romantic triangle	2
114995	6124	typical romantic triangle	2
114996	6124	romantic triangle	2
114997	6125	What `` Empire '' lacks in depth it makes up for with its heart .	3
114998	6125	What `` Empire '' lacks in depth	2
114999	6125	`` Empire '' lacks in depth	1
115000	6125	Empire '' lacks in depth	1
115001	6125	'' lacks in depth	1
115002	6125	lacks in depth	1
115003	6125	in depth	2
115004	6125	it makes up for with its heart .	3
115005	6125	makes up for with its heart .	3
115006	6125	makes up for with its heart	3
115007	6125	for with its heart	4
115008	6126	Sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments .	4
115009	6126	Sensitive ensemble performances and good period reconstruction	3
115010	6126	Sensitive ensemble performances and	3
115011	6126	Sensitive ensemble performances	3
115012	6126	ensemble performances	2
115013	6126	good period reconstruction	3
115014	6126	period reconstruction	2
115015	6126	add up to a moving tragedy with some buoyant human moments .	3
115016	6126	add up to a moving tragedy with some buoyant human moments	3
115017	6126	to a moving tragedy with some buoyant human moments	3
115018	6126	a moving tragedy with some buoyant human moments	3
115019	6126	a moving tragedy	2
115020	6126	moving tragedy	3
115021	6126	with some buoyant human moments	2
115022	6126	some buoyant human moments	3
115023	6126	buoyant human moments	2
115024	6126	human moments	3
115025	6127	As a remake , it 's a pale imitation .	0
115026	6127	As a remake	2
115027	6127	, it 's a pale imitation .	1
115028	6127	it 's a pale imitation .	1
115029	6127	's a pale imitation .	1
115030	6127	's a pale imitation	1
115031	6127	a pale imitation	1
115032	6127	pale imitation	1
115033	6128	Fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent .	3
115034	6128	Fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent	3
115035	6128	Fessenden has nurtured his metaphors at the expense of his narrative , but	2
115036	6128	Fessenden has nurtured his metaphors at the expense of his narrative ,	1
115037	6128	Fessenden has nurtured his metaphors at the expense of his narrative	1
115038	6128	has nurtured his metaphors at the expense of his narrative	1
115039	6128	nurtured his metaphors at the expense of his narrative	2
115040	6128	nurtured his metaphors	1
115041	6128	nurtured	2
115042	6128	his metaphors	2
115043	6128	at the expense of his narrative	2
115044	6128	the expense of his narrative	2
115045	6128	of his narrative	2
115046	6128	his narrative	2
115047	6128	he does display an original talent	4
115048	6128	does display an original talent	3
115049	6128	display an original talent	3
115050	6128	an original talent	3
115051	6129	Frida is n't that much different from many a Hollywood romance .	1
115052	6129	is n't that much different from many a Hollywood romance .	2
115053	6129	is n't that much different from many a Hollywood romance	1
115054	6129	that much different from many a Hollywood romance	2
115055	6129	that much different	2
115056	6129	much different	2
115057	6129	from many a Hollywood romance	2
115058	6129	many a Hollywood romance	3
115059	6129	a Hollywood romance	2
115060	6130	As action-adventure , this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .	3
115061	6130	As action-adventure	2
115062	6130	, this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .	3
115063	6130	this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .	3
115064	6130	this space-based homage to Robert Louis Stevenson 's Treasure Island	2
115065	6130	this space-based homage	2
115066	6130	space-based homage	2
115067	6130	space-based	2
115068	6130	to Robert Louis Stevenson 's Treasure Island	2
115069	6130	Robert Louis Stevenson 's Treasure Island	2
115070	6130	Robert Louis Stevenson 's	2
115071	6130	Louis Stevenson 's	2
115072	6130	Stevenson 's	2
115073	6130	Treasure Island	2
115074	6130	fires on all plasma conduits .	2
115075	6130	fires on all plasma conduits	3
115076	6130	on all plasma conduits	2
115077	6130	all plasma conduits	2
115078	6130	plasma conduits	2
115079	6130	plasma	2
115080	6130	conduits	2
115081	6131	Coppola 's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .	3
115082	6131	Coppola 's directorial debut	2
115083	6131	is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .	4
115084	6131	is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema	2
115085	6131	an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema	3
115086	6131	an incredibly layered and stylistic film	4
115087	6131	incredibly layered and stylistic film	3
115088	6131	incredibly layered and stylistic	3
115089	6131	layered and stylistic	3
115090	6131	layered and	2
115091	6131	that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema	2
115092	6131	, despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema	2
115093	6131	despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema	3
115094	6131	despite a fairly slow paced , almost humdrum approach to character development	1
115095	6131	a fairly slow paced , almost humdrum approach to character development	1
115096	6131	a fairly slow paced ,	1
115097	6131	a fairly slow paced	1
115098	6131	fairly slow paced	1
115099	6131	fairly slow	0
115100	6131	almost humdrum approach to character development	1
115101	6131	almost humdrum approach	1
115102	6131	humdrum approach	2
115103	6131	to character development	2
115104	6131	, still manages at least a decent attempt at meaningful cinema	3
115105	6131	still manages at least a decent attempt at meaningful cinema	3
115106	6131	manages at least a decent attempt at meaningful cinema	3
115107	6131	at least a decent attempt at meaningful cinema	3
115108	6131	at least a decent attempt	2
115109	6131	a decent attempt	3
115110	6131	decent attempt	2
115111	6131	at meaningful cinema	3
115112	6131	meaningful cinema	4
115113	6132	Both a grand tour through 300 hundred years of Russian cultural identity and a stunning technical achievement .	4
115114	6132	Both a grand tour through 300 hundred years of Russian cultural identity and a stunning technical achievement	4
115115	6132	a grand tour through 300 hundred years of Russian cultural identity and a stunning technical achievement	4
115116	6132	a grand tour	3
115117	6132	grand tour	3
115118	6132	through 300 hundred years of Russian cultural identity and a stunning technical achievement	3
115119	6132	300 hundred years of Russian cultural identity and a stunning technical achievement	3
115120	6132	300 hundred years	2
115121	6132	300 hundred	2
115122	6132	of Russian cultural identity and a stunning technical achievement	3
115123	6132	Russian cultural identity and a stunning technical achievement	4
115124	6132	Russian cultural identity and	2
115125	6132	Russian cultural identity	2
115126	6132	cultural identity	3
115127	6132	a stunning technical achievement	4
115128	6132	stunning technical achievement	4
115129	6132	technical achievement	3
115130	6133	Unintelligible , poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .	2
115131	6133	Unintelligible	2
115132	6133	, poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .	0
115133	6133	poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .	1
115134	6133	poorly acted , brain-slappingly bad , Harvard Man	1
115135	6133	poorly acted , brain-slappingly bad ,	1
115136	6133	poorly acted , brain-slappingly bad	1
115137	6133	poorly acted ,	0
115138	6133	poorly acted	0
115139	6133	brain-slappingly bad	0
115140	6133	brain-slappingly	3
115141	6133	is ludicrous enough that it could become a cult classic .	2
115142	6133	is ludicrous enough that it could become a cult classic	2
115143	6133	ludicrous enough that it could become a cult classic	2
115144	6133	ludicrous enough	1
115145	6133	that it could become a cult classic	3
115146	6133	it could become a cult classic	3
115147	6133	could become a cult classic	3
115148	6133	become a cult classic	3
115149	6133	a cult classic	3
115150	6134	The animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication .	0
115151	6134	The animation and game phenomenon that peaked about three years ago	2
115152	6134	The animation and game phenomenon	3
115153	6134	animation and game phenomenon	3
115154	6134	and game phenomenon	3
115155	6134	game phenomenon	2
115156	6134	phenomenon	3
115157	6134	that peaked about three years ago	2
115158	6134	peaked about three years ago	3
115159	6134	peaked	3
115160	6134	about three years ago	2
115161	6134	about three years	2
115162	6134	about three	2
115163	6134	is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication .	1
115164	6134	is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication	0
115165	6134	dying a slow death , if the poor quality of Pokemon 4 Ever is any indication	0
115166	6134	dying a slow death ,	2
115167	6134	dying a slow death	1
115168	6134	a slow death	1
115169	6134	slow death	0
115170	6134	if the poor quality of Pokemon 4 Ever is any indication	1
115171	6134	the poor quality of Pokemon 4 Ever is any indication	0
115172	6134	the poor quality of Pokemon 4	1
115173	6134	the poor quality	1
115174	6134	of Pokemon 4	2
115175	6134	Pokemon 4	2
115176	6134	Ever is any indication	2
115177	6134	is any indication	2
115178	6134	any indication	2
115179	6135	It is just too bad the film 's story does not live up to its style .	1
115180	6135	is just too bad the film 's story does not live up to its style .	1
115181	6135	is just too bad the film 's story does not live up to its style	1
115182	6135	just too bad the film 's story does not live up to its style	0
115183	6135	too bad the film 's story does not live up to its style	1
115184	6135	bad the film 's story does not live up to its style	1
115185	6135	the film 's story does not live up to its style	1
115186	6135	the film 's story	2
115187	6135	does not live up to its style	1
115188	6135	live up to its style	2
115189	6135	to its style	2
115190	6136	Sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler .	1
115191	6136	ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler .	1
115192	6136	has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler .	1
115193	6136	has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler	0
115194	6136	has little to do with the story ,	1
115195	6136	has little to do with the story	1
115196	6136	has little	2
115197	6136	to do with the story	2
115198	6136	do with the story	2
115199	6136	which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler	1
115200	6136	which becomes something about how lame it is to try and evade your responsibilities and	2
115201	6136	which becomes something about how lame it is to try and evade your responsibilities	1
115202	6136	becomes something about how lame it is to try and evade your responsibilities	1
115203	6136	something about how lame it is to try and evade your responsibilities	1
115204	6136	about how lame it is to try and evade your responsibilities	1
115205	6136	about how lame	1
115206	6136	how lame	0
115207	6136	it is to try and evade your responsibilities	2
115208	6136	is to try and evade your responsibilities	2
115209	6136	to try and evade your responsibilities	2
115210	6136	try and evade your responsibilities	2
115211	6136	try and evade	1
115212	6136	try and	2
115213	6136	your responsibilities	2
115214	6136	responsibilities	2
115215	6136	that you should never , ever , leave a large dog alone with a toddler	2
115216	6136	you should never , ever , leave a large dog alone with a toddler	1
115217	6136	should never , ever , leave a large dog alone with a toddler	1
115218	6136	should never , ever ,	1
115219	6136	, ever ,	2
115220	6136	ever ,	2
115221	6136	leave a large dog alone with a toddler	2
115222	6136	leave a large dog alone	1
115223	6136	leave a large dog	2
115224	6136	a large dog	2
115225	6136	large dog	2
115226	6136	with a toddler	2
115227	6136	a toddler	2
115228	6136	toddler	2
115229	6137	The movie is without intent .	1
115230	6137	is without intent .	1
115231	6137	is without intent	2
115232	6137	without intent	3
115233	6138	Does anyone much think the central story of Brendan Behan is that he was a bisexual sweetheart before he took to drink ?	2
115234	6138	Does anyone much think the central story of Brendan Behan is that he was a bisexual sweetheart before he took to drink	2
115235	6138	Does anyone much	2
115236	6138	Does anyone	2
115237	6138	think the central story of Brendan Behan is that he was a bisexual sweetheart before he took to drink	2
115238	6138	the central story of Brendan Behan is that he was a bisexual sweetheart before he took to drink	2
115239	6138	the central story of Brendan Behan	2
115240	6138	the central story	3
115241	6138	central story	2
115242	6138	of Brendan Behan	2
115243	6138	Brendan Behan	2
115244	6138	is that he was a bisexual sweetheart before he took to drink	2
115245	6138	that he was a bisexual sweetheart before he took to drink	2
115246	6138	he was a bisexual sweetheart before he took to drink	2
115247	6138	was a bisexual sweetheart before he took to drink	2
115248	6138	was a bisexual sweetheart	2
115249	6138	a bisexual sweetheart	2
115250	6138	bisexual sweetheart	2
115251	6138	bisexual	2
115252	6138	before he took to drink	2
115253	6138	he took to drink	2
115254	6138	took to drink	2
115255	6139	Director David Fincher and writer David Koepp ca n't sustain it .	1
115256	6139	Director David Fincher and writer David Koepp	2
115257	6139	David Fincher and writer David Koepp	2
115258	6139	Fincher and writer David Koepp	2
115259	6139	and writer David Koepp	2
115260	6139	writer David Koepp	2
115261	6139	ca n't sustain it .	1
115262	6139	ca n't sustain it	2
115263	6140	Even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .	3
115264	6140	Even though we know the outcome	2
115265	6140	though we know the outcome	2
115266	6140	we know the outcome	2
115267	6140	know the outcome	2
115268	6140	, the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .	3
115269	6140	the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .	3
115270	6140	the seesawing of the general 's fate in the arguments of competing lawyers	2
115271	6140	the seesawing	2
115272	6140	of the general 's fate in the arguments of competing lawyers	2
115273	6140	the general 's fate in the arguments of competing lawyers	2
115274	6140	the general 's fate	2
115275	6140	the general 's	3
115276	6140	general 's	2
115277	6140	in the arguments of competing lawyers	3
115278	6140	the arguments of competing lawyers	2
115279	6140	the arguments	3
115280	6140	of competing lawyers	2
115281	6140	competing lawyers	2
115282	6140	competing	2
115283	6140	lawyers	2
115284	6140	has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .	3
115285	6140	has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy	3
115286	6140	has the stomach-knotting suspense of a legal thriller ,	3
115287	6140	has the stomach-knotting suspense of a legal thriller	3
115288	6140	the stomach-knotting suspense of a legal thriller	3
115289	6140	the stomach-knotting suspense	3
115290	6140	stomach-knotting suspense	3
115291	6140	stomach-knotting	2
115292	6140	of a legal thriller	1
115293	6140	a legal thriller	3
115294	6140	legal thriller	2
115295	6140	while the testimony of witnesses lends the film a resonant undertone of tragedy	2
115296	6140	the testimony of witnesses lends the film a resonant undertone of tragedy	2
115297	6140	the testimony of witnesses	2
115298	6140	of witnesses	2
115299	6140	lends the film a resonant undertone of tragedy	2
115300	6140	lends the film	2
115301	6140	a resonant undertone of tragedy	2
115302	6140	a resonant undertone	2
115303	6140	resonant undertone	2
115304	6140	undertone	2
115305	6140	of tragedy	2
115306	6141	And they succeed merrily at their noble endeavor .	3
115307	6141	they succeed merrily at their noble endeavor .	3
115308	6141	succeed merrily at their noble endeavor .	4
115309	6141	succeed merrily at their noble endeavor	3
115310	6141	succeed merrily	3
115311	6141	merrily	3
115312	6141	at their noble endeavor	3
115313	6141	their noble endeavor	3
115314	6141	noble endeavor	3
115315	6142	An immensely entertaining look at some of the unsung heroes of 20th century pop music .	4
115316	6142	An immensely entertaining look at some of the unsung heroes of 20th century	4
115317	6142	An immensely entertaining look	4
115318	6142	immensely entertaining look	3
115319	6142	immensely entertaining	4
115320	6142	at some of the unsung heroes of 20th century	2
115321	6142	some of the unsung heroes of 20th century	3
115322	6142	of the unsung heroes of 20th century	3
115323	6142	the unsung heroes of 20th century	3
115324	6142	the unsung heroes	2
115325	6142	unsung heroes	3
115326	6142	unsung	2
115327	6142	of 20th century	2
115328	6142	pop music .	2
115329	6143	Too predictably , in fact .	1
115330	6143	Too predictably	0
115331	6143	, in fact .	2
115332	6143	in fact .	2
115333	6144	Gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .	2
115334	6144	, despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .	2
115335	6144	despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .	3
115336	6144	despite the gravity of its subject matter	3
115337	6144	the gravity of its subject matter	2
115338	6144	the gravity	2
115339	6144	of its subject matter	2
115340	6144	, is often as fun to watch as a good spaghetti western .	3
115341	6144	is often as fun to watch as a good spaghetti western .	3
115342	6144	is often as fun to watch as a good spaghetti western	4
115343	6144	is often as fun	4
115344	6144	as fun	3
115345	6144	to watch as a good spaghetti western	3
115346	6144	watch as a good spaghetti western	3
115347	6144	as a good spaghetti western	2
115348	6144	a good spaghetti western	3
115349	6144	good spaghetti western	3
115350	6144	spaghetti western	1
115351	6144	spaghetti	3
115352	6145	It 's 51 times better than this .	2
115353	6145	's 51 times better than this .	0
115354	6145	's 51 times better than this	1
115355	6145	51 times better than this	2
115356	6145	51 times	2
115357	6145	better than this	1
115358	6145	than this	2
115359	6146	But it 's surprisingly harmless .	3
115360	6146	it 's surprisingly harmless .	2
115361	6146	's surprisingly harmless .	3
115362	6146	's surprisingly harmless	2
115363	6146	surprisingly harmless	2
115364	6147	You might be shocked to discover that Seinfeld 's real life is boring .	2
115365	6147	might be shocked to discover that Seinfeld 's real life is boring .	2
115366	6147	might be shocked to discover that Seinfeld 's real life is boring	1
115367	6147	be shocked to discover that Seinfeld 's real life is boring	2
115368	6147	shocked to discover that Seinfeld 's real life is boring	0
115369	6147	to discover that Seinfeld 's real life is boring	2
115370	6147	discover that Seinfeld 's real life is boring	2
115371	6147	that Seinfeld 's real life is boring	2
115372	6147	Seinfeld 's real life is boring	1
115373	6147	Seinfeld 's real life	2
115374	6147	Seinfeld 's	2
115375	6147	is boring	0
115376	6148	One of the most splendid entertainments to emerge from the French film industry in years .	4
115377	6148	One of the most splendid	4
115378	6148	of the most splendid	3
115379	6148	the most splendid	3
115380	6148	most splendid	4
115381	6148	entertainments to emerge from the French film industry in years .	2
115382	6148	entertainments to emerge from the French film industry in years	2
115383	6148	entertainments	2
115384	6148	to emerge from the French film industry in years	2
115385	6148	emerge from the French film industry in years	2
115386	6148	from the French film industry in years	2
115387	6148	the French film industry in years	2
115388	6149	As the movie traces Mr. Brown 's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .	4
115389	6149	As the movie traces Mr. Brown 's athletic exploits	2
115390	6149	the movie traces Mr. Brown 's athletic exploits	2
115391	6149	traces Mr. Brown 's athletic exploits	2
115392	6149	Mr. Brown 's athletic exploits	2
115393	6149	Mr. Brown 's	2
115394	6149	athletic exploits	2
115395	6149	athletic	2
115396	6149	, it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .	3
115397	6149	it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .	4
115398	6149	is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .	4
115399	6149	is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times	4
115400	6149	is impossible	1
115401	6149	not to be awed by the power and grace of one of the greatest natural sportsmen of modern times	3
115402	6149	to be awed by the power and grace of one of the greatest natural sportsmen of modern times	3
115403	6149	be awed by the power and grace of one of the greatest natural sportsmen of modern times	4
115404	6149	awed by the power and grace of one of the greatest natural sportsmen of modern times	3
115405	6149	awed	3
115406	6149	by the power and grace of one of the greatest natural sportsmen of modern times	3
115407	6149	the power and grace of one of the greatest natural sportsmen of modern times	4
115408	6149	the power and grace	3
115409	6149	power and grace	3
115410	6149	power and	2
115411	6149	of one of the greatest natural sportsmen of modern times	3
115412	6149	one of the greatest natural sportsmen of modern times	3
115413	6149	of the greatest natural sportsmen of modern times	3
115414	6149	the greatest natural sportsmen of modern times	4
115415	6149	the greatest natural sportsmen	3
115416	6149	greatest natural sportsmen	4
115417	6149	natural sportsmen	3
115418	6149	sportsmen	2
115419	6150	Once again , director Chris Columbus takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours .	1
115420	6150	, director Chris Columbus takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours .	0
115421	6150	director Chris Columbus takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours .	1
115422	6150	director Chris Columbus	2
115423	6150	Chris Columbus	2
115424	6150	takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours .	0
115425	6150	takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours	0
115426	6150	takes a hat-in-hand approach	3
115427	6150	a hat-in-hand approach	2
115428	6150	hat-in-hand approach	2
115429	6150	hat-in-hand	2
115430	6150	to Rowling that stifles creativity and allows the film to drag on for nearly three hours	0
115431	6150	Rowling that stifles creativity and allows the film to drag on for nearly three hours	0
115432	6150	that stifles creativity and allows the film to drag on for nearly three hours	0
115433	6150	stifles creativity and allows the film to drag on for nearly three hours	1
115434	6150	stifles creativity and	1
115435	6150	stifles creativity	1
115436	6150	stifles	2
115437	6150	allows the film to drag on for nearly three hours	0
115438	6150	the film to drag on for nearly three hours	0
115439	6150	film to drag on for nearly three hours	0
115440	6150	to drag on for nearly three hours	1
115441	6150	drag on for nearly three hours	1
115442	6150	drag on	1
115443	6150	for nearly three hours	3
